194 18721
10 13 362.255
10 14 306.543
10 15 106.89
10 16 440.187
10 17 261.905
10 18 166.771
10 19 145.541
10 20 722.99
10 21 180.918
10 22 138.924
10 23 367.647
10 24 228.844
10 25 344.428
10 26 232.849
10 27 134.776
10 28 167.489
10 29 155.905
10 30 153.808
10 31 151.17
10 32 153.147
10 33 196.649
10 34 160.365
10 35 164.206
10 36 576.137
10 37 167.771
10 38 167.591
10 39 168.247
10 40 167.506
10 41 172.913
10 42 175.838
10 43 175.043
10 44 176.108
10 45 191.599
10 46 178.277
10 47 178.291
10 48 180.378
10 49 182.003
10 50 184.477
10 51 183.614
10 52 183.205
10 53 183.704
10 54 184.87
10 55 186.406
10 56 187.618
10 57 212.194
10 58 189.169
10 59 555.458
10 60 234.929
10 61 204.084
10 62 558.996
10 63 672.163
10 64 227.637
10 65 784.561
10 66 218.786
10 67 219.606
10 68 227.879
10 69 281.517
10 70 253.335
10 71 420.658
10 72 329.065
10 73 239.031
10 74 317.291
10 75 354.417
10 76 396.94
10 77 284.124
10 78 356.123
10 79 309.906
10 80 449.978
10 81 312.019
10 82 540.451
10 83 334.998
10 84 320.053
10 85 793.72
10 86 804.972
10 87 447.105
10 88 366.784
10 89 658.56
10 90 690.763
10 91 410.661
10 92 386.857
10 93 407.125
10 94 694.209
10 95 404.396
10 96 414.562
10 97 407.394
10 98 780.402
10 99 680.42
10 100 395.843
10 101 671.422
10 102 493.882
10 103 480.513
10 104 693.772
10 105 450.059
10 106 462.393
10 107 455.317
10 108 455.317
10 109 583.616
10 110 465.081
10 111 729.5
10 112 472.707
10 113 607.984
10 114 663.755
10 115 509.063
10 116 523.501
10 117 547.213
10 118 566.726
10 119 661.982
10 120 580.771
10 121 585.439
10 122 647.626
10 123 600.818
10 124 609.036
10 125 773.723
10 126 769.671
10 127 807.38
10 128 631.917
10 129 651.822
10 130 884.136
10 131 666.978
10 132 830.734
10 133 669.986
10 134 837.179
10 135 679.652
10 136 699.066
10 137 842.406
10 138 812.187
10 139 809.373
10 140 866.881
10 141 777.195
10 142 857.263
10 143 737.991
10 144 808.671
10 145 892.177
10 146 871.578
10 147 786.382
10 148 758.427
10 149 888.652
10 150 827.225
10 151 786.533
10 152 812.996
10 153 833.47
10 154 849.19
10 155 796.297
10 156 952.268
10 157 862.4
10 158 845.306
10 159 859.789
10 160 843.917
10 161 961.181
10 162 865.583
10 163 964.022
10 164 953.57
10 165 895.627
10 166 888.371
10 167 901.318
10 168 925.278
10 169 1005.69
10 170 932.549
10 171 931.276
10 172 1014.36
10 173 995.452
10 174 996.705
10 175 984.229
10 176 1053.59
10 177 984.876
10 178 973.116
10 179 1022.79
10 180 973.613
10 181 999.14
10 182 1065.59
10 183 1035.96
10 184 1018.88
10 185 987.767
10 186 1049.36
10 187 1059.62
10 188 1042.19
10 189 1058.24
10 190 1079.45
10 191 1063.16
10 192 1074.21
10 193 1053.58
10 194 1125.69
11 12 320.748
11 13 65.7166
11 14 40.3553
11 15 391.305
11 16 140.047
11 17 72.8737
11 18 197.024
11 19 410.692
11 20 421.328
11 21 185.295
11 22 254.409
11 23 111.246
11 24 160.101
11 25 113.257
11 26 159.301
11 27 299.599
11 28 242.764
11 29 263.632
11 30 364.982
11 31 343.312
11 32 356.69
11 33 225.445
11 34 330.01
11 35 357.207
11 36 288.147
11 37 301.943
11 38 347.794
11 39 323.766
11 40 339.151
11 41 350.83
11 42 364.204
11 43 344.736
11 44 358.918
11 45 276.313
11 46 354.418
11 47 334.599
11 48 353.937
11 49 365.977
11 50 374.203
11 51 329.623
11 52 355.951
11 53 355.469
11 54 359.796
11 55 367.962
11 56 353.02
11 57 267.174
11 58 347.269
11 59 279.563
11 60 251.031
11 61 343.516
11 62 287.131
11 63 386.093
11 64 293.087
11 65 491.853
11 66 341.026
11 67 352.137
11 68 323.544
11 69 243.558
11 70 298.622
11 71 221.834
11 72 231.209
11 73 363.342
11 74 263.499
11 75 249.687
11 76 246.798
11 77 333.805
11 78 266.994
11 79 342.504
11 80 280.25
11 81 346.448
11 82 317.913
11 83 348.505
11 84 379.946
11 85 518.551
11 86 530.833
11 87 311.393
11 88 356.653
11 89 414.254
11 90 441.11
11 91 351.267
11 92 391.216
11 93 384.186
11 94 454.633
11 95 397.274
11 96 399.982
11 97 412.564
11 98 526.599
11 99 450.785
11 100 460.762
11 101 447.32
11 102 389.345
11 103 418.945
11 104 476.839
11 105 458.195
11 106 456.398
11 107 478.146
11 108 479.016
11 109 442.383
11 110 518.641
11 111 515.588
11 112 526.176
11 113 468.42
11 114 503.548
11 115 551.806
11 116 553.448
11 117 572.825
11 118 550.022
11 119 546.764
11 120 631.219
11 121 617.556
11 122 575.737
11 123 685.094
11 124 695.147
11 125 618.086
11 126 616.818
11 127 638.124
11 128 695.591
11 129 670.175
11 130 696.711
11 131 660.679
11 132 673.294
11 133 702.201
11 134 682.425
11 135 696.765
11 136 698.059
11 137 704.289
11 138 699.903
11 139 704.748
11 140 725.992
11 141 708.29
11 142 726.239
11 143 758.544
11 144 725.941
11 145 751.192
11 146 747.022
11 147 739.954
11 148 768.632
11 149 760.009
11 150 745.943
11 151 762.3
11 152 751.621
11 153 758.895
11 154 761.829
11 155 784.327
11 156 808.109
11 157 782.4
11 158 815.146
11 159 821.07
11 160 856.524
11 161 841.831
11 162 840.061
11 163 847.987
11 164 844.796
11 165 847.219
11 166 880.337
11 167 868.624
11 168 881.625
11 169 896.843
11 170 902.083
11 171 911.913
11 172 917.042
11 173 912.852
11 174 913.291
11 175 911.845
11 176 940.889
11 177 928.596
11 178 931.703
11 179 932.269
11 180 938.165
11 181 946.136
11 182 962.255
11 183 956.104
11 184 955.286
11 185 966.795
11 186 964.292
11 187 979.451
11 188 986.464
11 189 994.724
11 190 1002.87
11 191 1001.68
11 192 1011.39
11 193 1014.68
11 194 1034.23
12 13 374.242
12 14 317.149
12 15 71.2119
12 16 451.75
12 17 269.322
12 18 155.641
12 19 101.445
12 20 733.296
12 21 171.149
12 22 112.567
12 23 370.66
12 24 220.463
12 25 344.94
12 26 224.387
12 27 94.6604
12 28 142.515
12 29 125.608
12 30 103.892
12 31 103.086
12 32 103.745
12 33 174.785
12 34 114.788
12 35 115.244
12 36 580.29
12 37 127.991
12 38 119.827
12 39 124.179
12 40 120.9
12 41 125.069
12 42 126.784
12 43 128.084
12 44 127.551
12 45 158.033
12 46 130.307
12 47 132.98
12 48 132.575
12 49 133.075
12 50 135.028
12 51 139.391
12 52 135.326
12 53 135.906
12 54 136.667
12 55 137.51
12 56 140.318
12 57 180.988
12 58 142.676
12 59 556.106
12 60 207.472
12 61 158.968
12 62 558.466
12 63 674.451
12 64 192.031
12 65 788.741
12 66 174.895
12 67 174.268
12 68 187.149
12 69 257.048
12 70 218.09
12 71 410.231
12 72 309.212
12 73 193.495
12 74 291.498
12 75 333.395
12 76 379.987
12 77 245.409
12 78 332.535
12 79 271.771
12 80 433.261
12 81 273.501
12 82 529.553
12 83 297.895
12 84 277.876
12 85 791.161
12 86 801.997
12 87 425.193
12 88 331.076
12 89 649.587
12 90 682.518
12 91 379.42
12 92 348.379
12 93 371.21
12 94 683.655
12 95 366.619
12 96 377.309
12 97 368.039
12 98 772.066
12 99 667.987
12 100 350.62
12 101 658.025
12 102 465.568
12 103 446.867
12 104 678.623
12 105 409.076
12 106 422.621
12 107 412.69
12 108 412.605
12 109 558.043
12 110 419.48
12 111 713.249
12 112 426.993
12 113 581.618
12 114 639.409
12 115 463.676
12 116 478.972
12 117 502.723
12 118 525.905
12 119 631.175
12 120 534.012
12 121 539.968
12 122 611.577
12 123 552
12 124 560.098
12 125 747.057
12 126 742.638
12 127 782.419
12 128 583.97
12 129 606.783
12 130 861.368
12 131 623.863
12 132 803.694
12 133 623.769
12 134 809.669
12 135 634.474
12 136 655.191
12 137 812.433
12 138 779.044
12 139 775.286
12 140 837.065
12 141 739.22
12 142 826.165
12 143 692.141
12 144 771.958
12 145 862.148
12 146 839.476
12 147 745.953
12 148 713.21
12 149 856.95
12 150 790.178
12 151 743.983
12 152 773.881
12 153 795.614
12 154 812.654
12 155 752.606
12 156 922.202
12 157 824.913
12 158 802.881
12 159 818.059
12 160 798.05
12 161 927.692
12 162 822.617
12 163 930.089
12 164 918.799
12 165 854.591
12 166 843.824
12 167 858.78
12 168 883.61
12 169 970.593
12 170 889.643
12 171 887.432
12 172 977.825
12 173 957.356
12 174 958.692
12 175 945.094
12 176 1018.68
12 177 944.096
12 178 930.985
12 179 985.424
12 180 930.942
12 181 957.968
12 182 1029.48
12 183 997.339
12 184 978.658
12 185 943.799
12 186 1011.24
12 187 1020.92
12 188 1001.08
12 189 1017.81
12 190 1040.27
12 191 1022.51
12 192 1033.64
12 193 1010.86
12 194 1087.91
13 14 57.3542
13 15 443.434
13 16 77.9403
13 17 106.97
13 18 236.457
13 19 458.635
13 20 360.736
13 21 222.47
13 22 295.298
13 23 66.7188
13 24 185.555
13 25 85.4785
13 26 183.435
13 27 340.809
13 28 278.394
13 29 301.056
13 30 406.61
13 31 383.754
13 32 397.76
13 33 255.107
13 34 368.152
13 35 396.517
13 36 222.587
13 37 337.577
13 38 385.847
13 39 360.239
13 40 376.639
13 41 388.209
13 42 402.143
13 43 381.319
13 44 396.379
13 45 306.746
13 46 391.157
13 47 369.954
13 48 390.281
13 49 403.021
13 50 411.554
13 51 363.738
13 52 391.968
13 53 391.362
13 54 395.834
13 55 404.425
13 56 388.044
13 57 293.063
13 58 381.587
13 59 214.252
13 60 271.275
13 61 374.881
13 62 222.204
13 63 320.551
13 64 316.633
13 65 427.357
13 66 369.463
13 67 381.315
13 68 348.919
13 69 251.357
13 70 316.899
13 71 181.095
13 72 223.841
13 73 389.837
13 74 262.912
13 75 236.527
13 76 219.449
13 77 348.229
13 78 255.629
13 79 352.078
13 80 242.47
13 81 355.987
13 82 262.503
13 83 353.006
13 84 391.681
13 85 452.856
13 86 465.154
13 87 280.722
13 88 354.673
13 89 352.134
13 90 377.911
13 91 337.53
13 92 389.445
13 93 376.536
13 94 392.845
13 95 392.305
13 96 393.029
13 97 409.259
13 98 462.383
13 99 390.744
13 100 467.444
13 101 388.35
13 102 360.888
13 103 399.273
13 104 418.767
13 105 452.451
13 106 447.529
13 107 474.54
13 108 475.555
13 109 401.976
13 110 519.688
13 111 457.524
13 112 526.845
13 113 427.397
13 114 456.725
13 115 548.99
13 116 547.754
13 117 565.398
13 118 534.092
13 119 508.726
13 120 627.156
13 121 609.949
13 122 546.495
13 123 686.761
13 124 696.944
13 125 569.775
13 126 569.094
13 127 586.8
13 128 692.528
13 129 657.972
13 130 641.339
13 131 643.372
13 132 623.767
13 133 692.157
13 134 633.295
13 135 683.589
13 136 680.925
13 137 658.119
13 138 659.029
13 139 665.371
13 140 678.972
13 141 676.338
13 142 681.159
13 143 744.672
13 144 690.736
13 145 703.829
13 146 702.932
13 147 712.134
13 148 752.326
13 149 714.937
13 150 710.683
13 151 738.759
13 152 720.421
13 153 724.807
13 154 725.046
13 155 762.971
13 156 759.499
13 157 746.804
13 158 789.39
13 159 793.421
13 160 839.122
13 161 797.58
13 162 814.871
13 163 804.31
13 164 802.569
13 165 817.151
13 166 858.199
13 167 841.502
13 168 852.049
13 169 854.033
13 170 874.952
13 171 886.955
13 172 876.258
13 173 875.005
13 174 875.278
13 175 876.045
13 176 896.921
13 177 895.842
13 178 901.937
13 179 892.655
13 180 909.542
13 181 913.84
13 182 919.874
13 183 918.339
13 184 920.756
13 185 940.806
13 186 925.423
13 187 941.392
13 188 953.18
13 189 959.801
13 190 965.294
13 191 967.089
13 192 976.442
13 193 984.493
13 194 993.499
14 15 386.151
14 16 134.61
14 17 49.9915
14 18 180.021
14 19 401.356
14 20 416.86
14 21 166.459
14 22 238.786
14 23 77.389
14 24 133.09
14 25 74.1084
14 26 131.511
14 27 284.342
14 28 223.106
14 29 245.364
14 30 350.171
14 31 327.533
14 32 341.425
14 33 201.683
14 34 312.463
14 35 340.587
14 36 272.479
14 37 282.515
14 38 330.22
14 39 304.994
14 40 321.146
14 41 332.772
14 42 346.58
14 43 326.094
14 44 340.936
14 45 253.33
14 46 335.91
14 47 315.072
14 48 335.148
14 49 347.711
14 50 356.173
14 51 309.235
14 52 336.937
14 53 336.367
14 54 340.805
14 55 349.287
14 56 333.312
14 57 241.424
14 58 327.066
14 59 258.139
14 60 222.157
14 61 321.375
14 62 264.28
14 63 370.012
14 64 266.183
14 65 479.709
14 66 317.083
14 67 328.673
14 68 297.777
14 69 209.279
14 70 269.084
14 71 183.209
14 72 192.612
14 73 338.346
14 74 226.708
14 75 210.216
14 76 206.464
14 77 302.692
14 78 227.868
14 79 309.458
14 80 240.717
14 81 313.404
14 82 283.98
14 83 313.676
14 84 347.888
14 85 498.68
14 86 510.667
14 87 271.112
14 88 319.911
14 89 385.429
14 90 413.684
14 91 312.026
14 92 354.637
14 93 346.151
14 94 425.24
14 95 359.887
14 96 362.138
14 97 375.633
14 98 500.741
14 99 419.583
14 100 427.015
14 101 415.2
14 102 348.989
14 103 379.058
14 104 443.925
14 105 420.754
14 106 418.253
14 107 441.276
14 108 442.185
14 109 402.889
14 110 483.154
14 111 482.561
14 112 490.587
14 113 428.991
14 114 465.348
14 115 515.263
14 116 516.168
14 117 535.161
14 118 510.731
14 119 506.85
14 120 594.442
14 121 579.899
14 122 535.385
14 123 650.013
14 124 660.117
14 125 580.166
14 126 578.723
14 127 601.231
14 128 659.141
14 129 631.606
14 130 661.644
14 131 621.268
14 132 635.706
14 133 664.083
14 134 644.697
14 135 658.035
14 136 658.692
14 137 665.694
14 138 660.268
14 139 664.91
14 140 687.601
14 141 667.947
14 142 687.368
14 143 719.727
14 144 685.72
14 145 712.878
14 146 707.926
14 147 699.646
14 148 729.422
14 149 721.117
14 150 705.721
14 151 722.241
14 152 711.267
14 153 718.611
14 154 721.71
14 155 744.475
14 156 770.119
14 157 742.192
14 158 774.943
14 159 780.776
14 160 817.186
14 161 802.721
14 162 799.897
14 163 808.761
14 164 805.312
14 165 806.869
14 166 840.431
14 167 828.358
14 168 841.282
14 169 857.44
14 170 861.819
14 171 871.776
14 172 877.317
14 173 872.794
14 174 873.248
14 175 871.631
14 176 901.686
14 177 888.257
14 178 891.359
14 179 892.391
14 180 897.847
14 181 905.788
14 182 922.76
14 183 916.031
14 184 915.001
14 185 926.599
14 186 924.325
14 187 939.4
14 188 946.135
14 189 954.454
14 190 962.776
14 191 961.391
14 192 971.12
14 193 974.333
14 194 994.471
15 16 520.557
15 17 337.555
15 18 217.09
15 19 45.2914
15 20 801.066
15 21 232.781
15 22 164.917
15 23 436.16
15 24 281.355
15 25 409.309
15 26 285.118
15 27 130.389
15 28 193.207
15 29 171.813
15 30 97.2654
15 31 112.032
15 32 103.39
15 33 226.358
15 34 131.85
15 35 115.835
15 36 645.399
15 37 158.299
15 38 126.744
15 39 144.374
15 40 132.883
15 41 130.59
15 42 124.414
15 43 137.283
15 44 128.53
15 45 196.096
15 46 134.24
15 47 147.74
15 48 137.01
15 49 130.579
15 50 127.849
15 51 156.736
15 52 138.922
15 53 139.833
15 54 138.266
15 55 134.537
15 56 146.022
15 57 220.734
15 58 151.561
15 59 619.256
15 60 250.719
15 61 170.884
15 62 620.859
15 63 738.215
15 64 223.813
15 65 853.367
15 66 189.073
15 67 183.774
15 68 208.71
15 69 301.867
15 70 248.816
15 71 466.254
15 72 357.813
15 73 200.557
15 74 333.518
15 75 380.155
15 76 430.298
15 77 267.779
15 78 376.275
15 79 294.172
15 80 483.087
15 81 295.01
15 82 584.106
15 83 321.427
15 84 290.404
15 85 851.38
15 86 861.881
15 87 469.303
15 88 356.3
15 89 705.153
15 90 738.568
15 91 411.301
15 92 367.474
15 93 395
15 94 737.65
15 95 386.752
15 96 398.284
15 97 384.676
15 98 827.706
15 99 720.285
15 100 351.453
15 101 709.429
15 102 500.519
15 103 473.417
15 104 728.135
15 105 420.915
15 106 437.129
15 107 420.127
15 108 419.803
15 109 595.868
15 110 417.459
15 111 761.416
15 112 424.426
15 113 618.117
15 114 678.239
15 115 461.673
15 116 479.613
15 117 503.159
15 118 536.314
15 119 660.472
15 120 525.922
15 121 536.672
15 122 631.608
15 123 533.519
15 124 540.771
15 125 781.963
15 126 777.032
15 127 819.557
15 128 570.052
15 129 604.294
15 130 901.11
15 131 627.155
15 132 837.757
15 133 616.954
15 134 843.005
15 135 631.281
15 136 655.992
15 137 841.934
15 138 803.346
15 139 797.895
15 140 866.698
15 141 754.303
15 142 853.752
15 143 686.172
15 144 789.487
15 145 891.323
15 146 865.296
15 147 755.391
15 148 709.313
15 149 883.372
15 150 806.916
15 151 747.975
15 152 786.233
15 153 810.618
15 154 830.316
15 155 753.289
15 156 951.068
15 157 840.547
15 158 806.874
15 159 823.82
15 160 791.397
15 161 950.669
15 162 825.012
15 163 952.244
15 164 939.433
15 165 861.944
15 166 841.402
15 167 862.185
15 168 889.22
15 169 990.393
15 170 891.894
15 171 886.976
15 172 994.766
15 173 971.098
15 174 972.608
15 175 956.58
15 176 1038.68
15 177 951.696
15 178 935.18
15 179 1000.62
15 180 933.674
15 181 964.539
15 182 1047.1
15 183 1009.79
15 184 987.472
15 185 942.744
15 186 1024.74
15 187 1033.1
15 188 1007.63
15 189 1026.02
15 190 1051.32
15 191 1030.15
15 192 1041.45
15 193 1013.17
15 194 1101.91
16 17 183.124
16 18 310.623
16 19 534.47
16 20 282.815
16 21 296.026
16 22 369.313
16 23 103.968
16 24 255.215
16 25 133.687
16 26 252.568
16 27 414.562
16 28 350.38
16 29 373.548
16 30 480.114
16 31 456.866
16 32 471.066
16 33 324.669
16 34 440.309
16 35 469.017
16 36 152.648
16 37 408.81
16 38 457.82
16 39 431.655
16 40 448.409
16 41 459.831
16 42 473.937
16 43 452.599
16 44 467.978
16 45 375.715
16 46 462.435
16 47 440.712
16 48 461.364
16 49 474.359
16 50 482.985
16 51 433.912
16 52 462.867
16 53 462.202
16 54 466.712
16 55 475.454
16 56 458.46
16 57 359.756
16 58 451.688
16 59 154.938
16 60 335.123
16 61 443.427
16 62 165.558
16 63 249.513
16 64 381.432
16 65 352.222
16 66 436.372
16 67 448.514
16 68 414.264
16 69 307.459
16 70 378.269
16 71 191.191
16 72 269.092
16 73 455.283
16 74 311.799
16 75 275.379
16 76 243.904
16 77 406.137
16 78 295.021
16 79 406.177
16 80 250.62
16 81 409.963
16 82 236.21
16 83 402.912
16 84 446.611
16 85 385.353
16 86 397.954
16 87 296.282
16 88 398.777
16 89 303.857
16 90 325.35
16 91 370.525
16 92 432.771
16 93 414.513
16 94 344.808
16 95 432.494
16 96 431.238
16 97 450.634
16 98 404.741
16 99 347.874
16 100 516.815
16 101 348.407
16 102 375.526
16 103 423.506
16 104 380.443
16 105 490.457
16 106 482.447
16 107 514.24
16 108 515.38
16 109 397.997
16 110 563.132
16 111 418.506
16 112 569.825
16 113 421.706
16 114 440.594
16 115 588.268
16 116 584.147
16 117 599.741
16 118 559.615
16 119 505.78
16 120 664.198
16 121 643.516
16 122 555.332
16 123 728.904
16 124 739.125
16 125 548.985
16 126 549.357
16 127 560.233
16 128 729.925
16 129 685.996
16 130 606.104
16 131 665.733
16 132 600.103
16 133 722.202
16 134 610.24
16 135 710.246
16 136 703.062
16 137 639.966
16 138 649.477
16 139 658.052
16 140 659.149
16 141 679.666
16 142 664.595
16 143 769.954
16 144 689.316
16 145 683.174
16 146 687.785
16 147 720.654
16 148 774.732
16 149 698.056
16 150 708.976
16 151 752.522
16 152 724.316
16 153 724.631
16 154 720.981
16 155 779.231
16 156 736.197
16 157 744.26
16 158 799.883
16 159 801.415
16 160 859.545
16 161 781.36
16 162 825.885
16 163 788.967
16 164 789.552
16 165 821.728
16 166 872.738
16 167 849.809
16 168 857.027
16 169 839.727
16 170 883.011
16 171 897.742
16 172 864.974
16 173 868.164
16 174 868.188
16 175 872.19
16 176 880.492
16 177 896.173
16 178 906.319
16 179 883.052
16 180 915.404
16 181 914.693
16 182 905.838
16 183 911.345
16 184 918.433
16 185 949.927
16 186 916.743
16 187 933.828
16 188 952.42
16 189 956.69
16 190 958.304
16 191 964.415
16 192 973.204
16 193 987.817
16 194 981.628
17 18 130.079
17 19 351.727
17 20 463.974
17 21 116.717
17 22 188.811
17 23 107.484
17 24 87.2664
17 25 89.671
17 26 86.4278
17 27 234.369
17 28 173.69
17 29 195.687
17 30 300.198
17 31 277.61
17 32 291.472
17 33 153.799
17 34 262.739
17 35 290.754
17 36 314.284
17 37 233.144
17 38 280.515
17 39 255.495
17 40 271.508
17 41 283.155
17 42 296.896
17 43 276.589
17 44 291.312
17 45 205.179
17 46 286.385
17 47 265.767
17 48 285.684
17 49 298.146
17 50 306.569
17 51 260.17
17 52 287.527
17 53 286.978
17 54 291.394
17 55 299.81
17 56 284.076
17 57 194.839
17 58 277.966
17 59 295.399
17 60 178.157
17 61 272.959
17 62 300.037
17 63 410.709
17 64 220.473
17 65 522.658
17 66 269.513
17 67 280.87
17 68 251.279
17 69 172.844
17 70 225.757
17 71 191.191
17 72 168.41
17 73 291.399
17 74 195.812
17 75 190.081
17 76 199.425
17 77 261.124
17 78 205.45
17 79 270.518
17 80 241.953
17 81 274.452
17 82 303.072
17 83 277.761
17 84 307.482
17 85 535.458
17 86 547.111
17 87 264.114
17 88 288.194
17 89 412.299
17 90 442.321
17 91 289.16
17 92 322.359
17 93 318.083
17 94 450.901
17 95 329.737
17 96 333.359
17 97 344.171
17 98 530.899
17 99 442.3
17 100 388.984
17 101 436.29
17 102 337.765
17 103 359.762
17 104 463.243
17 105 390.532
17 106 390.23
17 107 409.459
17 108 410.267
17 109 401.971
17 110 448.149
17 111 501.373
17 112 455.777
17 113 428.26
17 114 470.23
17 115 482.496
17 116 485.26
17 117 505.304
17 118 487.078
17 119 502.124
17 120 562.121
17 121 549.94
17 122 522.293
17 123 614.061
17 124 624.066
17 125 585.46
17 126 583.366
17 127 609.882
17 128 625.978
17 129 604.554
17 130 675.039
17 131 597.954
17 132 641.952
17 133 635.414
17 134 650.419
17 135 631.555
17 136 635.068
17 137 667.948
17 138 657.031
17 139 660.163
17 140 690.648
17 141 656.278
17 142 688.305
17 143 693.502
17 144 676.884
17 145 716.153
17 146 707.688
17 147 684.245
17 148 704.904
17 149 721.845
17 150 696.824
17 151 703.245
17 152 698.699
17 153 708.576
17 154 714.144
17 155 723.678
17 156 774.492
17 157 733.416
17 158 757.508
17 159 764.871
17 160 793.179
17 161 802.164
17 162 781.91
17 163 807.578
17 164 802.654
17 165 792.899
17 166 819.905
17 167 811.841
17 168 826.767
17 169 855.158
17 170 845.196
17 171 853.366
17 172 872.918
17 173 865.568
17 174 866.178
17 175 862.5
17 176 900.434
17 177 876.327
17 178 876.838
17 179 886.79
17 180 882.346
17 181 893.399
17 182 919.801
17 183 908.578
17 184 904.567
17 185 908.858
17 186 917.896
17 187 932.15
17 188 934.494
17 189 944.254
17 190 955.002
17 191 950.868
17 192 960.895
17 193 959.931
17 194 989.637
18 19 225.001
18 20 586.954
18 21 15.6988
18 22 58.843
18 23 220.126
18 24 64.861
18 25 192.53
18 26 68.7645
18 27 104.359
18 28 47.1814
18 29 66.6412
18 30 170.18
18 31 147.533
18 32 161.404
18 33 46.3523
18 34 133.131
18 35 160.809
18 36 428.652
18 37 105.205
18 38 150.93
18 39 126.765
18 40 142.17
18 41 153.85
18 42 167.344
18 43 147.714
18 44 161.959
18 45 85.5001
18 46 157.394
18 47 137.771
18 48 156.919
18 49 168.976
18 50 177.247
18 51 133.292
18 52 158.955
18 53 158.487
18 54 162.794
18 55 170.937
18 56 156.207
18 57 86.578
18 58 150.711
18 59 402.195
18 60 90.0004
18 61 148.811
18 62 403.969
18 63 521.125
18 64 113.508
18 65 636.362
18 66 149.394
18 67 159.301
18 68 137.289
18 69 123.869
18 70 130.365
18 71 255.415
18 72 164.132
18 73 173.305
18 74 159.961
18 75 190.06
18 76 230.311
18 77 169.041
18 78 194.318
18 79 188.255
18 80 283.257
18 81 191.663
18 82 375.107
18 83 206.34
18 84 215.704
18 85 635.756
18 86 646.515
18 87 282.56
18 88 230.564
18 89 494.495
18 90 527.242
18 91 260.146
18 92 258.91
18 93 269.092
18 94 529.177
18 95 272.715
18 96 280.477
18 97 281.455
18 98 616.852
18 99 514.487
18 100 300.797
18 101 505.148
18 102 336.037
18 103 333.41
18 104 527.114
18 105 328.361
18 106 335.066
18 107 340.988
18 108 341.421
18 109 421.424
18 110 367.444
18 111 562.741
18 112 375.393
18 113 446.495
18 114 500.061
18 115 407.597
18 116 416.056
18 117 438.569
18 118 439.715
18 119 506.276
